350000.0000,88331.2027,1028229.7879,0.0087,156477.7076,0.0000,0.0000,0.0000,450974.6903,0.0000,0.0000,0.0000,859681.6972,0.0000,0.0000,859681.6972,0.0000,371984.2704,0.0000,3608****
350000.0000,0.0000,618685.3030,0.0121,156481.0745,0.0000,0.0000,201074.1474,1909.0944,0.0000,0.0000,0.0000,859681.6972,0.0000,0.0000,859681.6972,0.0000,371984.2704,0.0000,3608****
 350000.0000,   8833.3215, 659640.0000,      0.0111, 156479.9854,      0.0000,      0.0000, 180966.2747,  46816.6769,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  17666.4926, 700594.0000,      0.0100, 156478.8962,      0.0000,      0.0000, 160858.7441,  91723.4951,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  26499.8786, 741549.0000,      0.0090, 156477.9139,      0.0000,      0.0000, 140750.7246, 136631.4055,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  35333.0479, 782503.0000,      0.0079, 156477.1902,      0.0000,      0.0000, 120643.1982, 181538.2144,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  44166.1980, 823458.0000,      0.0080, 156477.2470,      0.0000,      0.0000, 100535.7155, 226444.9257,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  52999.1218, 864412.0000,      0.0081, 156477.3391,      0.0000,      0.0000,  80428.7480, 271350.4866,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  61832.0457, 905366.0000,      0.0083, 156477.4313,      0.0000,      0.0000,  60321.7804, 316256.0474,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  70665.1852, 946321.0000,      0.0084, 156477.5234,      0.0000,      0.0000,  40214.3219, 361162.7047,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  79498.1090, 987275.0000,      0.0085, 156477.6155,      0.0000,      0.0000,  20107.3544, 406068.2656,      0.0000,      0.0000,      0.0000, 859681.6972,      0.0000,      0.0000, 859681.6972,      0.0000, 371984.2704,      0.0000,3608****
 350000.0000,  86886.7451,1083674.4836,      0.0088, 164914.8230,      0.0000,      0.0000,      0.0000, 475292.4708,      0.0000,      0.0000,      0.0000, 906038.0698,      0.0000,      0.0000, 906038.0698,      0.0000, 392042.6728, 152526.2419,5092****
 350000.0000,      0.0000, 669927.2539,      6.0285, 163894.9077,      0.0000,      0.0000, 191951.2231,  34090.8516,      0.0000,      0.0000,      0.0000, 882189.5151,      0.0000,      0.0000, 882189.5151,      0.0000, 381723.4032, 138002.7273,5181****
 350000.0000,      0.0000, 669927.2539,      6.0285, 163894.9077,      0.0000,      0.0000, 191951.2231,  34090.8516,      0.0000,      0.0000,      0.0000, 882189.5151,      0.0000,      0.0000, 882189.5151,      0.0000, 381723.4032, 138002.7273,5181****
 350000.0000,      0.0000, 669927.2539,      6.0285, 163894.9077,      0.0000,      0.0000, 191951.2231,  34090.8516,      0.0000,      0.0000,      0.0000, 882189.5151,      0.0000,      0.0000, 882189.5151,      0.0000, 381723.4032, 138002.7273,5181****
 350000.0000,      0.0000, 669927.2539,      6.0285, 163894.9077,      0.0000,      0.0000, 191951.2231,  34090.8516,      0.0000,      0.0000,      0.0000, 882189.5151,      0.0000,      0.0000, 882189.5151,      0.0000, 381723.4032, 138002.7273,5181****
 350000.0000,      0.0000, 669927.2539,      6.0285, 163894.9077,      0.0000,      0.0000, 191951.2231,  34090.8516,      0.0000,      0.0000,      0.0000, 882189.5151,      0.0000,      0.0000, 882189.5151,      0.0000, 381723.4032, 138002.7273,5181****
