 350000.0000,9162784.8976,1000000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,7213248.3846,1200000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,6238589.1839,1300000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,5263946.6025,1400000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,4289324.4097,1500000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,3314704.7838,1600000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,2340088.7662,1700000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,1365472.7009,1800000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,1245143.2864,1900000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,1205015.9620,2000000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,1164976.0364,2100000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
 350000.0000,1125018.0667,2200000.0000, 394943.7602,      0.0000, 172585.1341,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000,      0.0000, 360824.7423, 350000.0000,      0.0000, 172585.1341,      0.0000,  44435.8074, 167407.5801,      0.0000,      0.0000,  43102.7331,  82429.1130,  82429.1130,  39338.7008,  41809.6511, 116970.0232,  38158.5397,  40555.3616,      0.0000,
