      1.0000,      0.0108,      1.4244,      0.0011,      0.0026,      0.0263,      0.0658,      0.0000,      0.5000,0
   1000.0000,     10.7895,   1419.2567,      1.0771,      2.5917,     26.3158,     65.7895,      0.0000,    500.0000,0
   1000.0000,     10.7895,-6.929550E+9,4.1558637E+9,1.000000E+10,     26.3158,     65.7895,      0.0000,    500.0000,0
   1000.0000,      1.7737,      9.3546,      1.1538,      2.8267,      0.1053,      0.2632,      0.0000,    500.0000,0
      1.0000,      0.0018,      0.0094,      0.0012,      0.0028,      0.0001,      0.0003,      0.0000,      0.5000,0
   1000.0000,      1.7737,      9.3546,      1.1538,      2.8267,      0.1053,      0.2632,      0.0000,    500.0000,0
   1000.0000,      1.7737,      9.3546,      1.1538,      2.8267,      0.1053,      0.2632,      0.0000,    500.0000,0
   1000.0000,      1.7368,      9.3546,      1.1538,      2.8267,      0.1053,      0.2632,      0.0000,    500.0000,0
   1000.0000,      1.7737,      9.3546,      1.1538,      2.8267,      0.1053,      0.2632,      0.0000,    500.0000,0
