45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.010000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.200000,0.200000,0.330000,0.330000,0.300000,0.140000,0.300000,0.000000
45.000000,0.000000,210.000000,0.009000,0.021600,5.000000,50.000000,10.000000,0.500000,0.000000,0.000000,0.000000,90.000000,0.000000,0.000000,0.330000,0.330000,0.300000,0.000000,0.300000,0.000000
