 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7516, 616944.6680,      0.0000, 156486.8707
 350000.0000,8787226.7516, 616944.6680,      0.0000, 156486.8707
 350000.0000,8787226.7453, 616944.5669,      0.0000, 156485.3233
 350000.0000,8787226.7516, 616944.6680,      0.0000, 156486.8707
 350000.0000,8787226.7516, 616944.6680,      0.0000, 156486.8707
 350000.0000,8787226.7516, 616944.6680,      0.0000, 156486.8707
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4944
 350000.0000,8787211.8910, 616945.3094,      0.0000, 156481.4448
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787211.8764, 616950.5888,      0.0000, 156486.9944
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787225.9822, 616944.3018,      0.0000, 156481.1370
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,8787219.3375, 616945.2344,      0.0000, 156487.5861
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7539, 616944.7041,      0.0000, 156487.4241
 350000.0000,8787226.7426, 616944.5246,      0.0000, 156484.6762
 350000.0000,7304072.7547,1038198.3426,      0.0000, 270532.8085
 350000.0000,8638969.7948, 904183.7640,      0.0000, 231797.0242
 350000.0000,8638969.7948, 904183.7640,      0.0000, 231797.0242
 350000.0000,8638898.2991, 627550.6367,      0.0000, 159721.3366
 350000.0000,8638898.2991, 627550.6367,      0.0000, 159721.3366
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6606
 350000.0000,9030069.6788, 539464.7685,      0.0000, 159734.4060
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,1036234.3410,1932089.8766,      0.0000, 322147.4582
 350000.0000,1036234.3410,1932089.8766,      0.0000, 322147.4582
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,8638883.4662, 627551.6974,      0.0000, 159721.6605
 350000.0000,8787291.6881, 889293.2553,      0.0000, 227493.0482
 350000.0000,1036234.3410,2180058.6492,      0.0000, 430610.4351
 350000.0000,8787291.6881, 889293.2553,      0.0000, 227493.0482
 350000.0000,1036234.3410,1932127.8256,      0.0000, 322207.7822
 350000.0000,8772393.8813, 618004.8875,      0.0000, 156805.1423
 350000.0000,8772393.8813, 618004.8875,      0.0000, 156805.1423
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,1036234.3410,2108814.4668,      0.0000, 441455.9921
 350000.0000,1036234.3410,2103287.1404,      0.0000, 436393.3276
 350000.0000,1036234.3410,2103287.1404,      0.0000, 436393.3276
 350000.0000,1036234.3410,1932089.8189,      0.0000, 322147.3596
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,8787226.7238, 616944.2487,      0.0000, 156481.1208
 350000.0000,1036234.3410,1932089.8189,      0.0000, 322147.3597
