350000.0000,9171800.7443,530346.2358,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1036234.3410,1932081.1872,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1049945.6812,1932081.1872,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1076789.8333,2000867.2656,385227.6783,161142.9427,0.0000,0.0000,0.0000,79344.4946,79344.4946,0.0000,76964.1598,0.0000,0.0000,0.0000,350000.0000,217362.1935,0.0000,0.0000,210841.3277,0.0000,0.0000,0.0000,103815.2730,103815.2730,0.0000,0.0000,100700.8148,0.0000,0.0000,0.0000,
350000.0000,1036234.3410,1932081.1872,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1040925.0626,1932081.1872,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1049945.6812,1932081.1872,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1059473.1539,1953217.7368,376053.6977,100563.2559,135647.5780,0.0000,0.0000,49515.9179,49515.9179,0.0000,48030.4403,0.0000,0.0000,0.0000,350000.0000,135647.5780,0.0000,0.0000,131578.1506,0.0000,0.0000,0.0000,64787.2112,64787.2112,0.0000,0.0000,62843.5949,0.0000,0.0000,0.0000,
350000.0000,1061874.1160,1953217.7368,376053.6977,100563.2559,135647.5780,0.0000,0.0000,97546.3582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,135647.5780,0.0000,0.0000,131578.1506,0.0000,0.0000,0.0000,64787.2112,64787.2112,0.0000,0.0000,62843.5949,0.0000,0.0000,0.0000,
350000.0000,1076789.8333,2000867.2656,385227.6783,161142.9427,0.0000,0.0000,0.0000,79344.4946,79344.4946,0.0000,76964.1598,0.0000,0.0000,0.0000,350000.0000,217362.1935,0.0000,0.0000,210841.3277,0.0000,0.0000,0.0000,103815.2730,103815.2730,0.0000,0.0000,100700.8148,0.0000,0.0000,0.0000,
350000.0000,9257677.0329,530346.2358,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,9257677.0329,530346.2358,371984.2704,0.0000,360824.7423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
350000.0000,1076789.8333,2000867.2656,385227.6783,161142.9427,0.0000,0.0000,0.0000,79344.4946,79344.4946,0.0000,76964.1598,0.0000,0.0000,0.0000,350000.0000,217362.1935,0.0000,0.0000,210841.3277,0.0000,0.0000,0.0000,103815.2730,103815.2730,0.0000,0.0000,100700.8148,0.0000,0.0000,0.0000,
350000.0000,1076789.8333,2000867.2656,385227.6783,161142.9427,0.0000,0.0000,0.0000,79344.4946,79344.4946,0.0000,76964.1598,0.0000,0.0000,0.0000,350000.0000,217362.1935,0.0000,0.0000,210841.3277,0.0000,0.0000,0.0000,103815.2730,103815.2730,0.0000,0.0000,100700.8148,0.0000,0.0000,0.0000,
350000.0000,9501999.1940,549227.6566,385227.6783,161142.9427,0.0000,0.0000,0.0000,79344.4946,79344.4946,0.0000,76964.1598,0.0000,0.0000,0.0000,350000.0000,217362.1935,0.0000,0.0000,210841.3277,0.0000,0.0000,0.0000,103815.2730,103815.2730,0.0000,0.0000,100700.8148,0.0000,0.0000,0.0000,
